Fight_ID,R_fighter,B_fighter,Winner,title_bout,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,B_age,R_age,R_Record,B_Record,B_Takedown_Diff,R_Takedown_Diff
2680,Jon Jones,Glover Teixeira,Red,TRUE,5,41.2,17.4,389.2,Orthodox,187.96,193.04,10,49,22.28571429,708,Orthodox,193.04,213.36,34,26,,,,
2679,Phil Davis,Anthony Johnson,Blue,FALSE,-1,19.36363636,10.54545455,387,Orthodox,187.96,198.12,3,38,14.4,742.7,Orthodox,187.96,200.66,30,29,,,,
2678,Luke Rockhold,Tim Boetsch,Red,FALSE,1,32.07692308,30.76923077,689.2307692,Orthodox,182.88,187.96,1,9,6.5,151.5,Southpaw,190.5,195.58,33,29,,,,
2677,Jim Miller,Yancy Medeiros,Red,FALSE,-2,14.5,11,159.5,Orthodox,177.8,190.5,1,27.3125,24.3125,640.5625,Southpaw,172.72,180.34,26,30,,,,
2676,Max Holloway,Andre Fili,Red,FALSE,1,55,23,353,Orthodox,180.34,187.96,1,64.28571429,45.42857143,691.2857143,Orthodox,180.34,175.26,23,22,,,,
2675,Joseph Benavidez,Tim Elliott,Red,FALSE,-1,69.75,46.75,900,Southpaw,170.18,167.64,-1,39.25,27.25,677,Southpaw,162.56,165.1,27,29,,,,
2674,Takanori Gomi,Isaac Vallie-Flagg,Red,FALSE,-1,48.5,69.5,900,Orthodox,172.72,172.72,-1,32.28571429,37.57142857,558.7142857,Southpaw,170.18,177.8,36,35,,,,
2673,Jessamyn Duke,Bethe Correia,Blue,FALSE,1,65,54,900,Orthodox,165.1,162.56,1,123,34,900,,180.34,185.42,30,27,,,,
2672,Danny Castillo,Charlie Brenneman,Red,FALSE,-3,12.44444444,12.44444444,503.5555556,Orthodox,177.8,182.88,-1,35.44444444,21.77777778,773.1111111,Orthodox,175.26,180.34,33,34,,,,
2671,Chris Beal,Patrick Williams,Red,FALSE,0,,,,Orthodox,172.72,185.42,0,,,,Orthodox,170.18,175.26,32,28,,,,
2670,Fabricio Werdum,Travis Browne,Red,FALSE,3,16.66666667,17.55555556,339.7777778,Orthodox,198.12,200.66,3,34.85714286,16,477.7142857,Orthodox,193.04,195.58,31,36,,,,
2669,Miesha Tate,Liz Carmouche,Red,FALSE,-1,32.33333333,22.33333333,575.3333333,Orthodox,167.64,167.64,-2,23.5,37.5,716.5,Orthodox,167.64,165.1,30,27,,,,
2668,Donald Cerrone,Edson Barboza,Red,FALSE,3,40,34.5,601.625,Orthodox,180.34,190.5,2,43.25,43.33333333,532.5833333,Orthodox,185.42,185.42,28,31,,,,
2667,Brad Tavares,Yoel Romero,Blue,FALSE,3,40.66666667,19.66666667,531.3333333,Southpaw,182.88,185.42,5,45.75,36.875,820,Orthodox,185.42,187.96,36,26,,,,
2666,Rafael Dos Anjos,Khabib Nurmagomedov,Blue,FALSE,5,31.8,19.6,708.6,Orthodox,177.8,177.8,5,31.76923077,29.53846154,713.7692308,Southpaw,172.72,177.8,25,29,,,,
2665,Thiago Alves,Seth Baczynski,Red,FALSE,1,24.375,21.5,607.875,Orthodox,190.5,187.96,-1,33.82352941,27.11764706,631.9411765,Orthodox,175.26,177.8,32,30,,,,
2664,Jorge Masvidal,Pat Healy,Red,FALSE,-4,42.25,43,699.75,Orthodox,182.88,187.96,-1,37.33333333,33,799.6666667,Orthodox,180.34,187.96,30,29,,,,
2663,Estevan Payan,Alex White,Blue,FALSE,0,,,,Southpaw,182.88,180.34,-2,28.5,41.5,756,Orthodox,177.8,182.88,25,32,,,,
2662,Caio Magalhaes,Luke Zachrich,Red,FALSE,0,,,,Orthodox,187.96,187.96,2,25,31.66666667,756.3333333,Orthodox,185.42,185.42,32,26,,,,
2661,Jordan Mein,Hernani Perpetuo,Red,FALSE,0,,,,Orthodox,182.88,187.96,-1,26.5,25.5,321,Orthodox,182.88,185.42,28,24,,,,
2660,Dustin Ortiz,Ray Borg,Red,FALSE,0,,,,Orthodox,162.56,160.02,-1,45,43,849.5,Orthodox,165.1,165.1,20,25,,,,
2659,Mirsad Bektic,Chas Skelly,Red,FALSE,0,,,,Orthodox,180.34,182.88,0,,,,Orthodox,172.72,177.8,28,23,,,,
2658,Derrick Lewis,Jack May,Red,FALSE,0,,,,Switch,203.2,200.66,0,,,,Orthodox,190.5,200.66,33,29,,,,
2657,Michael Bisping,Tim Kennedy,Blue,FALSE,2,33.5,12.5,590,Orthodox,180.34,187.96,1,49.84210526,27.26315789,657.3684211,Orthodox,185.42,190.5,34,35,,,,
2656,Patrick Cote,Kyle Noke,Red,FALSE,1,22.33333333,11.16666667,363.3333333,Southpaw,185.42,193.04,2,25.92857143,30.5,629.4285714,Orthodox,180.34,180.34,34,34,,,,
2655,Sheldon Westcott,Elias Theodorou,Blue,TRUE,0,,,,Orthodox,185.42,190.5,0,,,,Southpaw,185.42,180.34,25,29,,,,
2654,Chad Laprise,Olivier Aubin-Mercier,Red,TRUE,0,,,,Southpaw,175.26,177.8,0,,,,Orthodox,177.8,180.34,25,27,,,,
2653,Dustin Poirier,Akira Corassani,Red,FALSE,3,31.33333333,41.33333333,608.3333333,Orthodox,172.72,172.72,2,47.66666667,33.77777778,634.5555556,Southpaw,175.26,182.88,31,25,,,,
2652,Sam Stout,KJ Noons,Blue,FALSE,1,49,64,900,Orthodox,177.8,182.88,1,56.76470588,54.64705882,813.2352941,Orthodox,175.26,177.8,31,29,,,,
2651,Sarah Kaufman,Leslie Smith,Red,FALSE,0,,,,Orthodox,175.26,167.64,-1,87,65,900,Orthodox,165.1,170.18,31,28,,,,
2650,Ryan Jimmo,Sean O'Connell,Red,FALSE,0,,,,Orthodox,185.42,187.96,-1,34.25,27.25,597,Orthodox,185.42,185.42,30,32,,,,
2649,George Roop,Dustin Kimura,Red,FALSE,1,10.66666667,19.66666667,362.6666667,Orthodox,170.18,180.34,-1,36.1,24.2,618.6,Orthodox,185.42,182.88,24,32,,,,
2648,Mark Bocek,Mike de la Torre,Red,FALSE,0,,,,Orthodox,180.34,180.34,-1,23.08333333,23.91666667,665.4166667,Orthodox,172.72,190.5,27,32,,,,
2647,Nordine Taleb,Vik Grujic,Red,FALSE,0,,,,Orthodox,180.34,185.42,0,,,,Orthodox,185.42,187.96,37,32,,,,
2646,Richard Walsh,Chris Indich,Red,FALSE,0,,,,,177.8,185.42,0,,,,,182.88,185.42,26,25,,,,
2645,Mitch Gagnon,Tim Gorman,Red,FALSE,0,,,,Southpaw,165.1,172.72,2,19.66666667,9,337.6666667,Southpaw,165.1,165.1,30,29,,,,
2644,Minotauro Nogueira,Roy Nelson,Blue,FALSE,-2,18.45454545,46.45454545,527.8181818,Orthodox,182.88,182.88,-1,21.44444444,27.55555556,497.8888889,Orthodox,190.5,195.58,37,37,,,,
2643,Clay Guida,Tatsuya Kawajiri,Red,FALSE,1,32,19,350,Orthodox,170.18,175.26,-1,27.44444444,30.77777778,775.2777778,Orthodox,170.18,177.8,35,32,,,,
2642,John Howard,Ryan LaFlare,Blue,FALSE,3,60,29.33333333,900,Southpaw,185.42,187.96,2,23.77777778,33.88888889,795.2222222,Orthodox,170.18,180.34,30,31,,,,
2641,Ramsey Nijem,Beneil Dariush,Red,FALSE,1,9,5,105,Southpaw,177.8,182.88,1,25.28571429,11.85714286,500.4285714,Orthodox,180.34,190.5,24,26,,,,
2640,Jared Rosholt,Daniel Omielanczuk,Red,FALSE,1,49,56,798,Southpaw,182.88,187.96,1,33,18,900,Orthodox,187.96,190.5,31,27,,,,
2639,Thales Leites,Trevor Smith,Red,FALSE,1,72,51.5,900,Orthodox,190.5,190.5,2,23.4,31.9,743.5,Orthodox,185.42,198.12,33,32,,,,
2638,Alan Omer,Jim Alers,Blue,FALSE,0,,,,Orthodox,175.26,180.34,0,,,,Orthodox,177.8,180.34,27,25,,,,
2637,Rani Yahya,Johnny Bedford,Draw,FALSE,-1,55.33333333,17.66666667,654,Orthodox,177.8,180.34,-1,16.66666667,13.66666667,782.5,Orthodox,167.64,170.18,31,29,,,,
2636,Mauricio Rua,Dan Henderson,Blue,FALSE,-3,34.90909091,39.90909091,869.9090909,Orthodox,180.34,187.96,1,37.41666667,37.41666667,709.4166667,Orthodox,185.42,193.04,43,32,,,,
2635,Cezar Ferreira,CB Dollaway,Blue,FALSE,-1,20.58333333,16.58333333,488.4166667,Orthodox,187.96,193.04,3,20,19.66666667,615.6666667,Southpaw,185.42,198.12,30,29,,,,
2634,Leonardo Santos,Norman Parke,Draw,FALSE,3,63.66666667,55.33333333,900,,180.34,177.8,1,22,35,583,Orthodox,182.88,190.5,27,34,,,,
2633,Fabio Maldonado,Gian Villante,Red,FALSE,1,35.5,49,507.5,Orthodox,190.5,193.04,2,77,58.5,808,Orthodox,185.42,190.5,28,34,,,,
2632,Michel Prazeres,Mairbek Taisumov,Red,FALSE,1,33,26,900,Orthodox,175.26,185.42,1,24.5,42,900,Orthodox,167.64,170.18,25,32,,,,
2631,Rony Jason,Steven Siler,Red,FALSE,-1,37,36,673.8571429,Orthodox,180.34,177.8,-1,22.5,19.5,395,Orthodox,170.18,177.8,27,30,,,,
2630,Ronny Markes,Thiago Santos,Blue,FALSE,-1,0,3,47,Orthodox,187.96,193.04,-1,31.25,33.25,849.75,Orthodox,185.42,190.5,30,25,,,,
2629,Jussier Formiga,Scott Jorgensen,Red,FALSE,-2,42,49.71428571,698,Orthodox,165.1,167.64,-1,8.333333333,26.33333333,554,Orthodox,165.1,170.18,31,28,,,,
2628,Thiago Perpetuo,Kenny Robertson,Blue,FALSE,-1,28.75,26,576.5,Orthodox,177.8,187.96,-1,43,23.5,426,Orthodox,177.8,180.34,30,26,,,,
2627,Francimar Barroso,Hans Stringer,Blue,FALSE,0,,,,Orthodox,190.5,185.42,1,31,19,900,Orthodox,185.42,190.5,26,34,,,,
2626,Godofredo Pepey,Noad Lahat,Red,FALSE,0,,,,Orthodox,175.26,175.26,-2,18.75,22.75,528.5,Orthodox,170.18,185.42,29,26,,,,
2625,Johny Hendricks,Robbie Lawler,Red,TRUE,3,24.2,20.6,465.8,Southpaw,180.34,187.96,-1,33.08333333,30.41666667,618.5,Southpaw,175.26,175.26,31,30,,,,
2624,Carlos Condit,Tyron Woodley,Blue,FALSE,1,32.33333333,29,404.6666667,Orthodox,175.26,187.96,1,55.22222222,37.11111111,888,Orthodox,187.96,190.5,31,29,,,,
2623,Diego Sanchez,Myles Jury,Blue,FALSE,4,23.75,10.75,601.25,Orthodox,177.8,185.42,-1,36.57894737,38.57894737,783,Southpaw,177.8,182.88,25,32,,,,
2622,Jake Shields,Hector Lombard,Blue,FALSE,1,26.25,25.25,531.5,Southpaw,175.26,180.34,2,49.28571429,38.14285714,950.4285714,Orthodox,182.88,182.88,36,35,,,,
2621,Ovince Saint Preux,Nikita Krylov,Red,FALSE,1,28,15,359.5,Orthodox,190.5,195.58,2,26.5,19,380,Southpaw,190.5,203.2,22,30,,,,
2620,Kelvin Gastelum,Rick Story,Red,FALSE,1,42.07142857,22.5,719.9285714,Southpaw,175.26,180.34,2,22.5,25.5,523,Southpaw,175.26,180.34,29,22,,,,
2619,Raquel Pennington,Jessica Andrade,Blue,FALSE,1,108,69,718.5,Orthodox,154.94,157.48,1,80,42,900,Orthodox,170.18,170.18,22,25,,,,
2618,Dennis Bermudez,Jimy Hettes,Red,FALSE,1,43.75,38.75,682.25,Southpaw,175.26,180.34,5,53.16666667,38.66666667,695.6666667,Orthodox,167.64,167.64,26,27,,,,
2617,Sean Spencer,Alex Garcia,Blue,FALSE,1,9,1,43,Orthodox,175.26,182.88,2,72,64.66666667,844.3333333,,177.8,190.5,26,26,,,,
2616,Renee Forte,Francisco Trevino,Blue,FALSE,0,,,,Orthodox,175.26,177.8,-1,26.66666667,16.33333333,603.6666667,Orthodox,170.18,180.34,32,26,,,,
2615,Will Campuzano,Justin Scoggins,Blue,FALSE,1,27,2,283,Southpaw,170.18,167.64,-3,39.66666667,55.33333333,891,Orthodox,175.26,177.8,21,27,,,,
2614,Bubba McDaniel,Sean Strickland,Blue,FALSE,0,,,,Orthodox,185.42,193.04,-1,24.5,22,834.5,Southpaw,190.5,190.5,23,30,,,,
2613,Daniel Pineda,Rob Whiteford,Blue,FALSE,-1,15,5,437,Southpaw,175.26,175.26,-1,21.66666667,17.16666667,364.6666667,Orthodox,170.18,175.26,30,28,,,,
2612,Alexander Gustafsson,Jimi Manuwa,Red,FALSE,3,39.66666667,24.33333333,493.6666667,Orthodox,185.42,200.66,-1,38.11111111,29.77777778,556.7777778,Orthodox,195.58,200.66,34,27,,,,
2611,Michael Johnson,Melvin Guillard,Red,FALSE,-1,20.28571429,10.42857143,375.1428571,Orthodox,175.26,172.72,2,37.7,29.6,641.3,Southpaw,177.8,185.42,30,27,,,,
2610,Brad Pickett,Neil Seery,Red,FALSE,0,,,,Orthodox,162.56,162.56,-1,35.33333333,49.66666667,556.1666667,Orthodox,167.64,172.72,34,35,,,,
2609,Gunnar Nelson,Omari Akhmedov,Red,FALSE,1,14,18,211,Orthodox,182.88,185.42,2,25.5,22,557,Switch,180.34,182.88,26,25,,,,
2608,Cyrille Diabate,Ilir Latifi,Blue,FALSE,-1,18,80,900,Orthodox,177.8,185.42,-1,36.28571429,14,475.2857143,Southpaw,198.12,205.74,30,40,,,,
2607,Luke Barnatt,Mats Nilsson,Red,FALSE,0,,,,Orthodox,185.42,187.96,2,76,60.5,666,Orthodox,198.12,195.58,30,25,,,,
2606,Bradley Scott,Claudio Silva,Blue,FALSE,0,,,,Southpaw,180.34,180.34,1,34.5,45,578.5,,185.42,193.04,31,24,,,,
2605,Igor Araujo,Danny Mitchell,Red,FALSE,0,,,,Orthodox,187.96,187.96,1,21,18,900,Orthodox,185.42,195.58,27,33,,,,
2604,Phil Harris,Louis Gaudinot,Draw,FALSE,-1,33,98,737.3333333,Orthodox,160.02,160.02,-1,19,24.33333333,529.6666667,Orthodox,162.56,162.56,29,30,,,,
2603,Dong Hyun Kim,John Hathaway,Red,FALSE,3,47.875,23.75,822,Orthodox,185.42,190.5,3,25.33333333,18.16666667,710.9166667,Southpaw,187.96,193.04,26,32,,,,
2602,Sai Wang,Zhang Lipeng,Blue,TRUE,0,,,,Southpaw,180.34,180.34,0,,,,Southpaw,182.88,182.88,23,28,,,,
2601,Matt Mitrione,Shawn Jordan,Red,FALSE,-1,26.6,20.4,422.6,Southpaw,182.88,190.5,-1,26.11111111,18.66666667,429.3333333,Switch,190.5,200.66,29,35,,,,
2600,Hatsu Hioki,Ivan Menjivar,Red,FALSE,-2,22.5,22.625,544.125,Orthodox,167.64,162.56,-3,36,34.2,900,Orthodox,180.34,177.8,31,30,,,,
2599,Kazuki Tokudome,Yui Chul Nam,Blue,FALSE,0,,,,Orthodox,175.26,175.26,-1,38,50.5,900,Southpaw,180.34,185.42,32,26,,,,
2598,Nam Phan,Vaughan Lee,Blue,FALSE,-1,17,19.4,526.6,Orthodox,167.64,167.64,-2,83.28571429,104,900,Orthodox,167.64,177.8,31,30,,,,
2597,Albert Cheng,An Ying Wang,Blue,FALSE,0,,,,Orthodox,182.88,,0,,,,Orthodox,180.34,,22,29,,,,
2596,Jumabieke Tuerxun,Mark Eddiva,Blue,FALSE,0,,,,Orthodox,172.72,172.72,0,,,,Orthodox,170.18,170.18,28,27,,,,
2595,Ronda Rousey,Sara McMann,Red,TRUE,1,8,7,246,Orthodox,167.64,167.64,2,23.5,14,473.5,Orthodox,170.18,172.72,33,27,,,,
2594,Daniel Cormier,Patrick Cummins,Red,FALSE,0,,,,Orthodox,187.96,193.04,2,66.5,20.5,900,Orthodox,180.34,182.88,33,34,,,,
2593,Rory MacDonald,Demian Maia,Red,FALSE,-1,18.64705882,18.70588235,657.5882353,Southpaw,185.42,182.88,-1,43.625,25,679.25,Orthodox,182.88,193.04,36,24,,,,
2592,Mike Pyle,TJ Waldburger,Red,FALSE,-1,11.71428571,12.28571429,389.4285714,Orthodox,180.34,190.5,-1,18.58333333,22.16666667,465.25,Orthodox,182.88,187.96,25,38,,,,
2591,Robert Whittaker,Stephen Thompson,Blue,FALSE,2,44.25,29.25,610,Orthodox,182.88,190.5,-1,61.33333333,58.66666667,813.6666667,Orthodox,182.88,185.42,31,23,,,,
2590,Alexis Davis,Jessica Eye,Red,FALSE,-1,65,87,900,Orthodox,167.64,167.64,2,47,38.5,900,Orthodox,167.64,172.72,27,29,,,,
2589,Raphael Assuncao,Pedro Munhoz,Red,FALSE,0,,,,Orthodox,167.64,165.1,5,34.5,18.33333333,598,Orthodox,165.1,167.64,27,31,,,,
2588,Cody Gibson,Aljamain Sterling,Blue,FALSE,0,,,,Orthodox,170.18,180.34,0,,,,Orthodox,177.8,180.34,24,26,,,,
2587,Zach Makovsky,Joshua Sampo,Red,FALSE,1,28,18,571,Orthodox,162.56,162.56,1,26,31,900,Southpaw,162.56,162.56,29,30,,,,
2586,Rafaello Oliveira,Erik Koch,Blue,FALSE,-2,22.5,29.5,601,Southpaw,177.8,180.34,-1,26.28571429,38,710.8571429,Orthodox,172.72,180.34,25,32,,,,
2585,Ernest Chavez,Yosdenis Cedeno,Red,FALSE,0,,,,Orthodox,172.72,175.26,0,,,,Orthodox,172.72,177.8,29,30,,,,
2584,Lyoto Machida,Gegard Mousasi,Red,FALSE,1,80,18,900,Orthodox,187.96,193.04,1,31.125,15.75,682.75,Southpaw,185.42,187.96,28,35,,,,
2583,Jacare Souza,Francis Carmont,Red,FALSE,6,26.33333333,15.83333333,733.5,Orthodox,190.5,198.12,2,18,2.5,192,Orthodox,185.42,182.88,32,34,,,,
2582,Erick Silva,Takenori Sato,Red,FALSE,0,,,,Southpaw,177.8,180.34,-1,11.5,16.66666667,299,Orthodox,182.88,187.96,28,29,,,,
2581,Viscardi Andrade,Nico Musoke,Blue,FALSE,1,12,20,187,Orthodox,182.88,190.5,1,12,0,96,Orthodox,180.34,190.5,27,29,,,,
2580,Charles Oliveira,Andy Ogle,Red,FALSE,-1,32.66666667,24.33333333,900,Orthodox,172.72,175.26,-2,19.55555556,19.66666667,346.5555556,Orthodox,177.8,187.96,24,24,,,,
2579,Cristiano Marcello,Joe Proctor,Blue,FALSE,-1,15.5,31,509.5,Orthodox,177.8,182.88,-1,48,47.66666667,757.6666667,Orthodox,175.26,182.88,28,36,,,,
2578,Rodrigo Damm,Ivan Jorge,Red,FALSE,1,69,42,900,Orthodox,175.26,185.42,1,45.66666667,52.66666667,644,Orthodox,170.18,180.34,33,34,,,,
2577,Francisco Trinaldo,Jesse Ronson,Red,FALSE,-1,38,19,900,Southpaw,177.8,182.88,-1,21,17.8,457.8,Southpaw,175.26,177.8,28,35,,,,
2576,Iuri Alcantara,Wilson Reis,Red,FALSE,1,33,29,900,Southpaw,162.56,165.1,-1,24.66666667,22,647,Southpaw,175.26,180.34,29,33,,,,
2575,Felipe Arantes,Maximo Blanco,Red,FALSE,-1,25,17,608.3333333,Orthodox,172.72,180.34,-1,36.4,29,762.4,Orthodox,172.72,185.42,30,26,,,,
2574,Ildemar Alcantara,Albert Tumenov,Red,FALSE,0,,,,Orthodox,180.34,185.42,-1,25,33,753,Orthodox,187.96,198.12,22,31,,,,
2573,Douglas Silva de Andrade,Zubaira Tukhugov,Blue,FALSE,0,,,,Orthodox,172.72,172.72,0,,,,Orthodox,170.18,172.72,23,28,,,,
2572,Renan Barao,Urijah Faber,Red,TRUE,4,48.5,36.5,882.375,Orthodox,167.64,170.18,6,56,34.83333333,836.8333333,Orthodox,167.64,177.8,34,27,,,,
2571,Jose Aldo,Ricardo Lamas,Red,TRUE,4,23.25,13.5,517.25,Orthodox,172.72,180.34,5,52.8,40.2,1163.8,Orthodox,170.18,177.8,31,27,,,,
2570,Frank Mir,Alistair Overeem,Blue,FALSE,-2,37,13.66666667,339.6666667,Orthodox,193.04,203.2,-3,12.95454545,21.77272727,326.6363636,Southpaw,190.5,200.66,33,34,,,,
2569,John Lineker,Ali Bagautinov,Blue,FALSE,2,40.5,37.5,854,Orthodox,162.56,165.1,4,52.4,33.4,479,Orthodox,160.02,170.18,28,23,,,,
2568,Jamie Varner,Abel Trujillo,Blue,FALSE,1,40.25,21,607,Orthodox,172.72,177.8,-1,32.66666667,26.66666667,612,Orthodox,172.72,182.88,30,29,,,,
2567,John Makdessi,Alan Patrick,Blue,FALSE,1,16,7,234,Southpaw,180.34,187.96,3,50.42857143,36.85714286,655.1428571,Orthodox,172.72,172.72,30,28,,,,
2566,Chris Cariaso,Danny Martinez,Red,FALSE,0,,,,Orthodox,167.64,170.18,1,48.625,30.25,830.25,Southpaw,160.02,160.02,28,32,,,,
2565,Nick Catone,Tom Watson,Red,FALSE,-1,51.33333333,57.66666667,794,Orthodox,185.42,185.42,-2,23.57142857,23.71428571,667.8571429,Southpaw,182.88,182.88,31,32,,,,
2564,Al Iaquinta,Kevin Lee,Red,FALSE,0,,,,Orthodox,175.26,195.58,2,57.66666667,40,655.6666667,Orthodox,177.8,177.8,21,26,,,,
2563,Clint Hester,Andy Enz,Red,FALSE,0,,,,Orthodox,190.5,198.12,2,46.5,17,716.5,Orthodox,187.96,195.58,22,27,,,,
2562,Anthony Rocco Martin,Rashid Magomedov,Blue,FALSE,0,,,,Orthodox,175.26,177.8,0,,,,Orthodox,182.88,185.42,29,24,,,,
2561,Neil Magny,Gasan Umalatov,Red,FALSE,0,,,,Orthodox,180.34,180.34,-2,34.33333333,19.33333333,664.3333333,Orthodox,190.5,203.2,31,26,,,,
2560,Benson Henderson,Josh Thomson,Red,FALSE,1,25,14.75,465.25,Orthodox,177.8,180.34,-1,64.375,31.5,1122.625,Southpaw,175.26,177.8,35,30,,,,
2559,Stipe Miocic,Gabriel Gonzaga,Red,FALSE,2,12.58823529,14.29411765,308.1176471,Orthodox,187.96,193.04,1,52.4,34.2,573.4,Orthodox,193.04,203.2,34,31,,,,
2558,Donald Cerrone,Adriano Martins,Red,FALSE,1,16,8,469,Southpaw,177.8,182.88,1,45.72727273,46.09090909,555.5454545,Orthodox,185.42,185.42,31,30,,,,
2557,Darren Elkins,Jeremy Stephens,Blue,FALSE,2,30.29411765,26.58823529,675.3529412,Orthodox,172.72,180.34,1,27.66666667,17.33333333,537.6666667,Orthodox,177.8,180.34,27,29,,,,
2556,Alex Caceres,Sergio Pettis,Red,FALSE,1,81,41,900,Orthodox,167.64,175.26,1,47.625,21,697.125,Southpaw,177.8,185.42,20,25,,,,
2555,Eddie Wineland,Yves Jabouin,Red,FALSE,1,30.33333333,25.5,681.8333333,Orthodox,170.18,172.72,-1,39.4,51.6,717,Orthodox,170.18,175.26,34,29,,,,
2554,Chico Camus,Yaotzin Meza,Draw,FALSE,1,3,7,292,Orthodox,175.26,187.96,1,27.66666667,18.66666667,836.6666667,Orthodox,167.64,167.64,32,28,,,,
2553,Junior Hernandez,Hugo Viana,Blue,FALSE,-1,32.66666667,27,469,Orthodox,167.64,170.18,-1,4,10,70,Orthodox,175.26,175.26,31,27,,,,
2552,Daron Cruickshank,Mike Rio,Red,FALSE,-2,13,13.66666667,383.6666667,Orthodox,177.8,180.34,-1,34.4,37.4,729.2,Switch,172.72,182.88,32,28,,,,
2551,George Sullivan,Mike Rhodes,Red,FALSE,0,,,,Orthodox,185.42,187.96,0,,,,Orthodox,182.88,185.42,24,32,,,,
2550,Walt Harris,Nikita Krylov,Blue,FALSE,-1,45,29,694,Orthodox,190.5,195.58,-1,18,33,900,Southpaw,195.58,195.58,21,30,,,,
2549,Luke Rockhold,Costas Philippou,Red,FALSE,-1,30.85714286,31.57142857,774.5714286,Orthodox,180.34,185.42,-1,6,9,152,Southpaw,190.5,195.58,34,29,,,,
2548,Lorenz Larkin,Brad Tavares,Blue,FALSE,4,45.85714286,36.57142857,808.5714286,Orthodox,185.42,187.96,1,39,38,900,Orthodox,180.34,182.88,26,27,,,,
2547,TJ Dillashaw,Mike Easton,Red,FALSE,-2,52.6,50,838.4,Southpaw,167.64,177.8,-1,28.33333333,13.33333333,442.5,Orthodox,167.64,170.18,29,27,,,,
2546,Yoel Romero,Derek Brunson,Red,FALSE,2,21,20,474,Southpaw,185.42,195.58,2,31,10.5,395.5,Southpaw,182.88,185.42,30,36,,,,
2545,John Moraga,Dustin Ortiz,Red,FALSE,1,55,43,799,Orthodox,165.1,165.1,-1,30.66666667,40.66666667,773.3333333,Orthodox,167.64,167.64,25,29,,,,
2544,Cole Miller,Sam Sicilia,Red,FALSE,1,27.25,35,507.75,Orthodox,172.72,170.18,1,30.26666667,35.53333333,572.7333333,Orthodox,185.42,187.96,27,29,,,,
2543,Ramsey Nijem,Justin Edwards,Red,FALSE,-1,23.8,28.6,565.6,Orthodox,177.8,177.8,-2,21.83333333,9.666666667,433.8333333,Orthodox,180.34,190.5,30,25,,,,
2542,Isaac Vallie-Flagg,Elias Silverio,Blue,FALSE,1,49,11,900,Orthodox,180.34,185.42,1,76,58,900,Orthodox,172.72,172.72,27,35,,,,
2541,Trevor Smith,Brian Houston,Red,FALSE,-1,0,1,48,Orthodox,187.96,198.12,-1,87,73,900,Orthodox,190.5,190.5,32,33,,,,
2540,Alptekin Ozkilic,Louis Smolka,Blue,FALSE,0,,,,Orthodox,175.26,172.72,1,27,33,900,Orthodox,165.1,165.1,22,27,,,,
2539,Vinc Pichel,Garett Whiteley,Red,FALSE,-1,7,16,234,Orthodox,182.88,182.88,-1,0,13,135,Orthodox,177.8,182.88,33,31,,,,
2538,Charlie Brenneman,Beneil Dariush,Blue,FALSE,0,,,,Southpaw,177.8,182.88,-2,13.375,12.875,553.375,Orthodox,177.8,182.88,24,32,,,,
2537,Tarec Saffiedine,Hyun Gyu Lim,Red,FALSE,2,44,34,389,Orthodox,190.5,195.58,0,,,,Switch,177.8,177.8,28,27,,,,
2536,Tatsuya Kawajiri,Sean Soriano,Red,FALSE,0,,,,Orthodox,175.26,177.8,0,,,,Orthodox,170.18,175.26,24,35,,,,
2535,Kiichi Kunimoto,Luiz Dutra,Red,FALSE,0,,,,Orthodox,180.34,180.34,0,,,,Orthodox,177.8,180.34,31,32,,,,
2534,Kyung Ho Kang,Shunichi Shimizu,Red,FALSE,0,,,,Orthodox,165.1,167.64,-2,17,29,900,Orthodox,175.26,185.42,28,26,,,,
2533,Max Holloway,Will Chope,Red,FALSE,0,,,,Switch,193.04,193.04,-2,62.66666667,47.5,732,Orthodox,180.34,175.26,23,22,,,,
2532,Katsunori Kikuno,Quinn Mulhern,Red,FALSE,-1,9,20,185,Orthodox,190.5,193.04,0,,,,Orthodox,172.72,167.64,29,32,,,,
2531,Royston Wee,Dave Galera,Red,FALSE,0,,,,Orthodox,180.34,,0,,,,Orthodox,170.18,170.18,35,27,,,,
2530,Mairbek Taisumov,Tae Hyun Bang,Red,FALSE,0,,,,Switch,175.26,180.34,0,,,,Orthodox,175.26,185.42,30,25,,,,
2529,Dustin Kimura,Jon Delos Reyes,Red,FALSE,0,,,,Orthodox,167.64,170.18,-1,15.5,25,477.5,Orthodox,170.18,180.34,26,24,,,,
2528,Leandro Issa,Russell Doane,Blue,FALSE,0,,,,Orthodox,170.18,177.8,0,,,,Orthodox,170.18,175.26,27,30,,,,
2527,Chris Weidman,Anderson Silva,Red,TRUE,-1,28.76470588,15.52941176,523.7058824,Southpaw,187.96,195.58,6,26.16666667,16.5,499.3333333,Orthodox,187.96,198.12,38,29,,,,
2526,Ronda Rousey,Miesha Tate,Red,TRUE,-1,23,35,775,Orthodox,167.64,165.1,1,7,4,289,Orthodox,170.18,172.72,27,26,,,,
