fight_id,r_fighter,r_current_streak,r_avg_sig_str_landed,r_avg_opp_sig_str_landed,r_total_time_fought_seconds,r_stance,r_height_cms,r_reach_cms,r_age,r_record,r_takedown_diff,b_fighter,b_current_streak,b_avg_sig_str_landed,b_avg_opp_sig_str_landed,b_total_time_fought_seconds,b_stance,b_height_cms,b_reach_cms,b_age,b_record,b_takedown_diff,winner,title_bout
4413,Max Holloway,11,68.41176471,44.35294118,709.1764706,Orthodox,180.34,175.26,25,,,Jose Aldo,-1,56.4,50.7,1118.5,Orthodox,170.18,177.8,31,,,Red,t
4412,Alistair Overeem,2,34.33333333,19,503.0833333,Orthodox,193.04,203.2,37,,,Francis Ngannou,5,15.6,7,275.2,Orthodox,193.04,210.82,31,,,Blue,f
4411,Henry Cejudo,1,47.85714286,30.71428571,713.4285714,Orthodox,162.56,162.56,30,,,Sergio Pettis,4,58.11111111,39,908.1111111,Orthodox,167.64,175.26,24,,,Red,f
4410,Eddie Alvarez,-2,36.5,49.66666667,659.1666667,Orthodox,175.26,175.26,33,,,Justin Gaethje,1,104,91,588,Orthodox,180.34,177.8,29,,,Red,f
4409,Tecia Torres,2,60.33333333,30.33333333,808.8333333,Orthodox,154.94,152.4,28,,,Michelle Waterson,-1,27,20,475.3333333,Orthodox,160.02,157.48,31,,,Red,f
4408,Charles Oliveira,1,22.05555556,21.16666667,422.0555556,Orthodox,177.8,187.96,28,,,Paul Felder,2,39.66666667,34,681.2222222,Orthodox,180.34,177.8,33,,,Blue,f
4407,Alex Oliveira,2,23.1,14.6,552,Orthodox,180.34,193.04,29,,,Yancy Medeiros,2,27.9,36.6,393.6,Orthodox,177.8,190.5,30,,,Blue,f
4406,David Teymur,3,51.33333333,32.33333333,557,Southpaw,175.26,185.42,28,,,Drakkar Klose,1,68,22,900,Orthodox,175.26,177.8,29,,,Red,f
4405,Felice Herrig,3,31.2,39.2,660.8,Orthodox,162.56,165.1,33,,,Cortney Casey,1,50,43.5,671.6666667,Orthodox,170.18,170.18,30,,,Red,f
4404,Amanda Cooper,-1,25.66666667,30.66666667,440.6666667,Switch,160.02,162.56,26,,,Angela Magana,-2,22.5,71.5,829,,154.94,165.1,34,,,Red,f
4403,Sabah Homasi,-1,33,71,476,Orthodox,182.88,182.88,29,,,Abdul Razak Alhassan,-1,27.5,27,476.5,Orthodox,177.8,185.42,32,,,Blue,f
4402,Jeremy Kimball,1,11,8,114,Switch,182.88,182.88,26,,,Dominick Reyes,0,,,,Southpaw,193.04,195.58,27,,,Blue,f
4401,Justin Willis,1,52,36,900,Southpaw,185.42,198.12,30,,,Allen Crowder,0,,,,Orthodox,190.5,193.04,28,,,Red,f
4400,Nicco Montano,0,,,,Southpaw,165.1,165.1,28,,,Roxanne Modafferi,-1,42,80,900,,170.18,175.26,35,,,Red,t
4399,Sean O'Malley,0,,,,Switch,180.34,182.88,23,,,Terrion Ware,-1,60,94,900,Orthodox,172.72,180.34,31,,,Red,f
4398,Barb Honchak,0,,,,,162.56,165.1,38,,,Lauren Murphy,-1,56.75,49.25,898.75,Orthodox,170.18,170.18,34,,,Blue,f
4397,Eric Spicely,2,4.333333333,3.666666667,158.3333333,Orthodox,185.42,185.42,31,,,Gerald Meerschaert,-1,10.66666667,22.66666667,256.6666667,Southpaw,185.42,195.58,29,,,Blue,f
4396,DeAnna Bennett,0,,,,,162.56,172.72,33,,,Melinda Fabian,0,,,,,167.64,167.64,30,,,Draw,f
4395,Joe Soto,3,39.5,60.33333333,692.1666667,Orthodox,167.64,165.1,30,,,Brett Johns,2,52.5,40.5,900,Orthodox,170.18,180.34,25,,,Blue,f
4394,Christina Marks,0,,,,Orthodox,170.18,175.26,32,,,Montana De La Rosa,0,,,,,170.18,172.72,22,,,Blue,f
4393,Andrew Sanchez,-1,56,41.33333333,877.3333333,Orthodox,185.42,187.96,29,,,Ryan Janes,-2,56,46.33333333,631.3333333,Orthodox,190.5,193.04,36,,,Blue,f
4392,Karine Gevorgyan,0,,,,,162.56,160.02,28,,,Rachael Ostovich,0,,,,Orthodox,160.02,157.48,26,,,Blue,f
4391,Ariel Beck,0,,,,,167.64,167.64,27,,,Shana Dobson,0,,,,,167.64,175.26,28,,,Blue,f
4390,Gillian Robertson,0,,,,,165.1,160.02,22,,,Emily Whitmire,0,,,,,165.1,160.02,26,,,Red,f
4389,Michael Bisping,-1,55.71428571,35.17857143,777.9642857,Orthodox,185.42,190.5,38,,,Kelvin Gastelum,-2,47.5,33.5,737.8333333,Southpaw,175.26,180.34,26,,,Blue,f
4388,Li Jingliang,2,39.83333333,32.83333333,562.1666667,Orthodox,182.88,180.34,29,,,Zak Ottow,1,48.66666667,35.66666667,900,Orthodox,180.34,182.88,30,,,Red,f
4387,Wang Guan,0,,,,Orthodox,175.26,180.34,31,,,Alex Caceres,1,46.41176471,30.23529412,735.7058824,Southpaw,177.8,185.42,29,,,Red,f
4386,Muslim Salikhov,0,,,,Orthodox,180.34,177.8,33,,,Alex Garcia,-1,24,38.57142857,674.5714286,Orthodox,175.26,182.88,30,,,Blue,f
4385,Zabit Magomedsharipov,1,45,24,562,Orthodox,185.42,185.42,26,,,Sheymon Moraes,0,,,,Orthodox,172.72,182.88,27,,,Red,f
4384,Song Kenan,0,,,,Orthodox,182.88,180.34,27,,,Bobby Nash,-2,32,30.5,562,Orthodox,182.88,187.96,27,,,Red,f
4383,Kailin Curran,-3,44.66666667,49.16666667,673.5,Orthodox,162.56,165.1,26,,,Yan Xiaonan,0,,,,Orthodox,165.1,160.02,28,,,Blue,f
4382,Song Yadong,0,,,,Orthodox,172.72,170.18,19,,,Bharat Kandare,0,,,,Orthodox,170.18,182.88,30,,,Red,f
4381,Chase Sherman,2,73.25,62.25,694.25,Orthodox,193.04,198.12,28,,,Shamil Abdurakhimov,-1,33.25,33.5,804.75,Orthodox,190.5,193.04,36,,,Blue,f
4380,Wu Yanan,0,,,,Orthodox,172.72,167.64,21,,,Gina Mazany,-1,0,7,74,Southpaw,167.64,172.72,29,,,Blue,f
4379,Wuliji Buren,0,,,,Orthodox,175.26,175.26,28,,,Rolando Dy,-2,34,50.5,750,Orthodox,172.72,175.26,27,,,Blue,f
4378,Cyril Asker,-1,11.33333333,17.66666667,143,Orthodox,182.88,187.96,31,,,Hu Yaozong,0,,,,Orthodox,190.5,182.88,22,,,Red,f
4377,Fabricio Werdum,1,45,24.85714286,575.4285714,Orthodox,193.04,195.58,40,,,Marcin Tybura,3,41,22.5,744.75,Orthodox,190.5,198.12,32,,,Red,f
4376,Bec Rawlings,-2,45,52.2,653.2,Orthodox,167.64,162.56,28,,,Jessica-Rose Clark,0,,,,Orthodox,165.1,162.56,29,,,Blue,f
4375,Tim Means,1,42.2,27.2,605.0666667,Orthodox,187.96,190.5,33,,,Belal Muhammad,2,52.4,50,727.6,Orthodox,180.34,182.88,29,,,Blue,f
4374,Jake Matthews,-2,30.71428571,20.71428571,590.2857143,Orthodox,180.34,185.42,23,,,Bojan Velickovic,-1,34.2,37.4,895.4,Southpaw,182.88,193.04,28,,,Red,f
4373,Elias Theodorou,-1,41.71428571,23.28571429,804,Orthodox,185.42,190.5,29,,,Daniel Kelly,-1,37.75,38.5,586,Southpaw,182.88,177.8,40,,,Red,f
4372,Alexander Volkanovski,2,68.5,25,663,Orthodox,167.64,180.34,29,,,Shane Young,0,,,,Orthodox,172.72,182.88,24,,,Red,f
4371,Ryan Benoit,-1,20.2,30.8,584,Orthodox,165.1,172.72,28,,,Ashkan Mokhtarian,-1,12,56,900,Southpaw,167.64,170.18,32,,,Red,f
4370,Nik Lentz,-1,40.27777778,36.44444444,778,Orthodox,172.72,172.72,33,,,Will Brooks,-2,33.33333333,35,620,Orthodox,177.8,182.88,31,,,Red,f
4369,Rashad Coulter,-1,36,103,516,Orthodox,180.34,193.04,35,,,Tai Tuivasa,0,,,,Southpaw,187.96,190.5,24,,,Blue,f
4368,Damien Brown,-1,23,25,541,Orthodox,177.8,172.72,32,,,Frank Camacho,0,,,,Orthodox,177.8,185.42,28,,,Blue,f
4367,Alex Chambers,-1,28.66666667,56.66666667,583,,160.02,160.02,39,,,Nadia Kassem,0,,,,Southpaw,165.1,167.64,22,,,Blue,f
4366,Jenel Lausa,-1,33,40,900,Orthodox,165.1,172.72,29,,,Eric Shelton,-2,31.5,32,900,Orthodox,167.64,172.72,26,,,Blue,f
4365,Anthony Hamilton,-3,23.77777778,16.44444444,319.2222222,Orthodox,195.58,193.04,37,,,Adam Wieczorek,0,,,,Orthodox,195.58,205.74,25,,,Blue,f
4364,Dustin Poirier,-1,45.5,30.27777778,508.4444444,Southpaw,175.26,182.88,28,,,Anthony Pettis,1,37.08333333,38.83333333,710.75,Orthodox,177.8,182.88,30,,,Red,f
4363,Matt Brown,-3,35.26086957,24.60869565,562,Orthodox,182.88,190.5,36,,,Diego Sanchez,-1,34.11538462,38.73076923,752.3461538,Southpaw,177.8,182.88,35,,,Red,f
4362,Junior Albini,1,21,19,171,Orthodox,190.5,187.96,26,,,Andrei Arlovski,-5,21.65217391,18.82608696,438.826087,Orthodox,190.5,195.58,38,,,Blue,f
4361,Nate Marquardt,-2,24.95833333,18.70833333,560.625,Orthodox,182.88,187.96,38,,,Cezar Ferreira,-1,16.36363636,18.90909091,581.1818182,Southpaw,185.42,198.12,32,,,Blue,f
4360,Raphael Assuncao,2,46.63636364,31.09090909,735.2727273,Orthodox,165.1,167.64,35,,,Matthew Lopez,2,29,29,645.3333333,Southpaw,170.18,175.26,30,,,Red,f
4359,Joe Lauzon,-1,22.125,41.16666667,500.875,Orthodox,177.8,180.34,33,,,Clay Guida,1,29.125,30.04166667,752.125,Orthodox,170.18,177.8,35,,,Blue,f
4358,John Dodson,1,44.18181818,43.27272727,798.0909091,Orthodox,160.02,167.64,33,,,Marlon Moraes,-1,44,43,900,Orthodox,167.64,170.18,29,,,Blue,f
4357,Tatiana Suarez,1,16,1,223,,165.1,167.64,26,,,Viviane Pereira,2,52.5,63.5,900,Orthodox,154.94,160.02,24,,,Red,f
4356,Sage Northcutt,-1,20.2,11.4,436.8,Orthodox,182.88,180.34,21,,,Michel Quinones,-1,16,67,564,Orthodox,177.8,185.42,32,,,Red,f
4355,Angela Hill,1,56.4,48.6,753.4,Orthodox,160.02,162.56,32,,,Nina Ansaroff,1,54.33333333,38,873,Orthodox,165.1,162.56,31,,,Blue,f
4354,Court McGee,-1,65,45.41666667,796.4166667,Orthodox,180.34,190.5,32,,,Sean Strickland,-1,52.42857143,44.57142857,805.4285714,Orthodox,185.42,193.04,26,,,Blue,f
4353,Jake Collier,-1,33.4,34.6,575,Orthodox,190.5,198.12,29,,,Marcel Fortuna,-1,34,28,545,Orthodox,185.42,187.96,32,,,Red,f
4352,Darren Stewart,-2,19,14,497,Orthodox,182.88,187.96,26,,,Karl Roberson,0,,,,Southpaw,185.42,187.96,27,,,Blue,f
4351,Michael Bisping,5,56.77777778,34.2962963,774.8148148,Orthodox,185.42,190.5,38,,,Georges St-Pierre,12,59.71428571,22.33333333,937.7142857,Orthodox,180.34,193.04,36,,,Blue,t
4350,Cody Garbrandt,6,37.5,31.83333333,628.1666667,Orthodox,172.72,165.1,26,,,TJ Dillashaw,2,72.23076923,39.46153846,805.8461538,Orthodox,167.64,170.18,31,,,Blue,t
4349,Joanna Jedrzejczyk,8,131.875,46.625,1152.375,Orthodox,167.64,165.1,30,,,Rose Namajunas,1,43.5,38.5,744.1666667,Orthodox,165.1,165.1,25,,,Blue,t
4348,Stephen Thompson,-2,48.09090909,34.27272727,776.6363636,Orthodox,182.88,190.5,34,,,Jorge Masvidal,-1,55.35714286,36.85714286,790.4285714,Orthodox,180.34,187.96,32,,,Red,f
4347,Johny Hendricks,-1,42.9,46.5,728.95,Southpaw,175.26,175.26,34,,,Paulo Costa,2,32.5,19.5,221.5,,185.42,182.88,26,,,Blue,f
4346,James Vick,2,34.375,29,514.375,Orthodox,190.5,193.04,30,,,Joe Duffy,2,22.8,22.8,423.4,Orthodox,177.8,185.42,29,,,Red,f
4345,Walt Harris,-1,19.75,20.375,412.75,Southpaw,195.58,195.58,34,,,Mark Godbeer,1,48.5,27,518,Orthodox,193.04,195.58,33,,,Blue,f
4344,Ovince Saint Preux,2,26.21428571,28.07142857,585.4285714,Southpaw,190.5,203.2,34,,,Corey Anderson,-1,56.22222222,26.66666667,673.3333333,Orthodox,190.5,200.66,28,,,Red,f
4343,Randy Brown,-1,32.8,32,650.8,Orthodox,190.5,198.12,27,,,Mickey Gall,3,10.33333333,5.333333333,193,Switch,187.96,187.96,25,,,Red,f
4342,Aleksei Oleinik,2,18.2,18.6,388,Orthodox,187.96,203.2,40,,,Curtis Blaydes,1,43.25,27.25,570.25,Orthodox,193.04,203.2,26,,,Blue,f
4341,Aiemann Zahabi,1,44,64,900,Orthodox,172.72,172.72,29,,,Ricardo Ramos,1,45,28,900,Orthodox,175.26,182.88,22,,,Blue,f
4340,Derek Brunson,1,21.63636364,18.36363636,391.6363636,Southpaw,185.42,195.58,33,,,Lyoto Machida,-2,30.47619048,19.9047619,720.7142857,Southpaw,185.42,187.96,39,,,Red,f
4339,Demian Maia,-1,21.61538462,21.11538462,739.7692308,Southpaw,185.42,182.88,39,,,Colby Covington,4,28.75,15.375,659.25,Orthodox,180.34,182.88,29,,,Blue,f
4338,Pedro Munhoz,3,33.14285714,44.28571429,492.7142857,Orthodox,167.64,165.1,31,,,Rob Font,2,40,29.4,479,Orthodox,172.72,180.34,30,,,Red,f
3002,Jessica Penne,0,,,,,165.1,170.18,31,,,Randa Markos,0,,,,Orthodox,162.56,160.02,29,,,Red,f
4337,Francisco Trinaldo,-1,37.06666667,25.4,665.9333333,Southpaw,175.26,177.8,39,,,Jim Miller,-2,30.59259259,30.59259259,661.962963,Southpaw,172.72,180.34,34,,,Red,f
4336,Thiago Santos,2,21.45454545,11.63636364,325.3636364,Orthodox,187.96,193.04,33,,,Jack Hermansson,2,40.75,12,420.25,Orthodox,185.42,195.58,29,,,Red,f
4335,John Lineker,-1,55.76923077,45.07692308,667.4615385,Orthodox,160.02,170.18,27,,,Marlon Vera,3,30.16666667,37,683.8333333,Switch,172.72,177.8,24,,,Red,f
4334,Vicente Luque,-1,18.16666667,19.16666667,434,Orthodox,180.34,190.5,25,,,Niko Price,1,13,19.33333333,324.6666667,Orthodox,182.88,193.04,28,,,Red,f
4333,Antonio Carlos Junior,2,23.57142857,23.85714286,738.5714286,Orthodox,187.96,200.66,27,,,Jack Marshman,1,41,48.66666667,620.3333333,Orthodox,182.88,185.42,27,,,Red,f
4332,Hacran Dias,-2,31,42.28571429,900,Orthodox,172.72,175.26,33,,,Jared Gordon,1,67,16,564,Orthodox,175.26,172.72,29,,,Blue,f
4331,Elizeu Zaleski dos Santos,3,61.5,44,870.75,Orthodox,180.34,185.42,30,,,Max Griffin,1,14,14.5,396,Orthodox,180.34,193.04,31,,,Red,f
4330,Deiveson Figueiredo,0,,,,Orthodox,165.1,172.72,29,,,Jarred Brooks,1,27,31,900,Switch,160.02,157.48,24,,,Red,f
4329,Marcelo Golm,0,,,,Orthodox,190.5,190.5,25,,,Christian Colombo,-2,39.5,41.5,816,Orthodox,195.58,203.2,37,,,Red,f
4328,Donald Cerrone,-2,44.84,44.28,546.84,Orthodox,185.42,185.42,34,,,Darren Till,2,38.5,42,774.25,Southpaw,182.88,187.96,24,,,Blue,f
4327,Karolina Kowalkiewicz,-2,65.6,70.6,876.6,Orthodox,160.02,162.56,32,,,Jodie Esquibel,0,,,,Orthodox,154.94,162.56,31,,,Red,f
4326,Jan Blachowicz,-2,42.66666667,47.83333333,769.6666667,Orthodox,187.96,198.12,34,,,Devin Clark,2,43,30,699,Orthodox,182.88,190.5,27,,,Red,f
4325,Oskar Piechota,0,,,,Southpaw,182.88,193.04,27,,,Jonathan Wilson,-2,33.33333333,56.66666667,500.3333333,Southpaw,187.96,190.5,30,,,Red,f
4324,Marcin Held,-3,28,26.66666667,802.3333333,Orthodox,175.26,180.34,25,,,Nasrat Haqparast,0,,,,Southpaw,177.8,182.88,22,,,Red,f
4323,Damian Stasiak,-1,17.5,29.5,678,Orthodox,165.1,177.8,27,,,Brian Kelleher,-1,6,8.5,123,Switch,167.64,167.64,31,,,Blue,f
4322,Sam Alvey,1,30.08333333,30.41666667,558.0833333,Southpaw,187.96,190.5,31,,,Ramazan Emeev,0,,,,Southpaw,177.8,193.04,30,,,Blue,f
4321,Artem Lobov,-1,56.6,80,1020,Southpaw,175.26,165.1,31,,,Andre Fili,-1,35.875,29.5,586.75,Orthodox,180.34,187.96,27,,,Blue,f
4320,Salim Touahri,0,,,,Orthodox,177.8,182.88,28,,,Warlley Alves,-2,31.5,49.5,660.3333333,Orthodox,180.34,182.88,26,,,Blue,f
4319,Lina Lansberg,1,47,91.5,674.5,Orthodox,170.18,165.1,35,,,Aspen Ladd,0,,,,Orthodox,167.64,167.64,22,,,Blue,f
4318,Felipe Arantes,-1,29.1,27.8,717.2,Orthodox,172.72,185.42,29,,,Josh Emmett,-1,60.66666667,58.33333333,900,Orthodox,167.64,177.8,32,,,Blue,f
4317,Tony Ferguson,9,51.07692308,33.53846154,586.4615385,Orthodox,180.34,193.04,33,,,Kevin Lee,5,35.27272727,29.27272727,588,Orthodox,175.26,195.58,25,,,Red,t
4316,Demetrious Johnson,12,64.25,32.375,1072.3125,Orthodox,160.02,167.64,31,,,Ray Borg,2,19.42857143,22,773.2857143,Orthodox,162.56,160.02,24,,,Red,t
4315,Fabricio Werdum,-1,48.46153846,26.76923077,614.6923077,Orthodox,193.04,195.58,40,,,Walt Harris,2,22.57142857,23.28571429,462.4285714,Southpaw,195.58,195.58,34,,,Red,f
4314,Mara Romero Borella,0,,,,Orthodox,167.64,175.26,31,,,Kalindra Faria,0,,,,Switch,170.18,,31,,,Red,f
4313,Beneil Dariush,-1,35.36363636,27,553.8181818,Southpaw,177.8,182.88,28,,,Evan Dunham,4,68.23529412,40.52941176,720.2941176,Southpaw,177.8,177.8,35,,,Draw,f
4312,Tom Duquesnoy,1,36,37,328,Orthodox,170.18,172.72,24,,,Cody Stamann,1,94,60,900,Orthodox,167.64,162.56,27,,,Blue,f
4311,Lando Vannata,-1,42,55.66666667,480.6666667,Orthodox,175.26,180.34,25,,,Bobby Green,-3,50.57142857,42.42857143,695.4285714,Orthodox,177.8,180.34,31,,,Draw,f
4310,Pearl Gonzalez,-1,37,50,825,Orthodox,162.56,172.72,31,,,Poliana Botelho,0,,,,Orthodox,172.72,170.18,28,,,Blue,f
4309,Matt Schnell,-2,15,29,245.5,Orthodox,172.72,177.8,27,,,Marco Beltran,-1,21,17.5,595.25,Orthodox,172.72,175.26,31,,,Red,f
4308,John Moraga,1,33.18181818,34.81818182,783,Orthodox,167.64,167.64,33,,,Magomed Bibulatov,1,51,10,900,Orthodox,165.1,165.1,29,,,Red,f
4307,Thales Leites,1,25.05555556,35.5,739.0555556,Orthodox,185.42,198.12,36,,,Brad Tavares,2,38.57142857,31.42857143,764.4285714,Orthodox,185.42,187.96,29,,,Blue,f
4306,Ovince Saint Preux,1,28.23076923,30.23076923,622,Southpaw,190.5,203.2,34,,,Yushin Okami,-1,27.11111111,26.88888889,734.4444444,Southpaw,187.96,190.5,36,,,Red,f
4305,Claudia Gadelha,2,52.16666667,57.33333333,880.5,Orthodox,162.56,160.02,28,,,Jessica Andrade,-1,68.09090909,58.63636364,670.5454545,Orthodox,154.94,157.48,25,,,Blue,f
4304,Takanori Gomi,-4,30.41666667,34.16666667,439.1666667,Southpaw,170.18,177.8,39,,,Dong Hyun Ma,1,41,65.33333333,746.3333333,Orthodox,180.34,177.8,29,,,Blue,f
4303,Gokhan Saki,0,,,,Orthodox,182.88,185.42,33,,,Henrique da Silva,-3,32.8,40.2,495,Orthodox,190.5,193.04,28,,,Red,f
4302,Teruto Ishihara,-2,36.8,36.2,637.2,Southpaw,170.18,175.26,26,,,Rolando Dy,-1,20,51,600,Orthodox,172.72,175.26,27,,,Red,f
4301,Jussier Formiga,-1,14.33333333,25.55555556,705.4444444,Orthodox,165.1,170.18,32,,,Ulka Sasaki,1,15.16666667,23.5,485.6666667,Southpaw,177.8,180.34,27,,,Red,f
4300,Keita Nakamura,-1,30.85714286,53,833.7142857,Southpaw,180.34,185.42,33,,,Alex Morono,-1,66.33333333,42.66666667,800,Orthodox,180.34,182.88,27,,,Red,f
4299,Syuri Kondo,0,,,,Orthodox,162.56,167.64,28,,,Chanmi Jeon,-1,92,98,900,Orthodox,165.1,170.18,20,,,Red,f
4298,Shinsho Anzai,1,27,31,452,Orthodox,170.18,177.8,31,,,Luke Jumeau,1,40,44,900,Orthodox,180.34,182.88,29,,,Red,f
4297,Daichi Abe,0,,,,Orthodox,180.34,180.34,25,,,Hyun Gyu Lim,-2,40.5,43.83333333,493,Orthodox,190.5,195.58,32,,,Red,f
4296,Luke Rockhold,-1,29.71428571,16,363.8571429,Southpaw,190.5,195.58,32,,,David Branch,1,19.2,11.2,771.8,Orthodox,185.42,198.12,35,,,Red,f
4295,Mike Perry,1,46,43.75,590.75,Orthodox,177.8,180.34,26,,,Alex Reyes,0,,,,Orthodox,180.34,185.42,30,,,Red,f
4294,Hector Lombard,-4,33.88888889,39.88888889,651,Southpaw,175.26,180.34,39,,,Anthony Smith,2,38.4,38.4,650.2,Orthodox,193.04,193.04,29,,,Blue,f
4293,Gregor Gillespie,2,24.5,23.5,460.5,Orthodox,170.18,180.34,30,,,Jason Gonzalez,1,7,10.5,169.5,Southpaw,187.96,187.96,27,,,Red,f
4292,Kamaru Usman,5,53,17.8,795.8,Switch,182.88,193.04,30,,,Sergio Moraes,2,30.125,35.25,777.625,Orthodox,182.88,182.88,35,,,Red,f
4291,Justin Ledet,2,58,32,518,Orthodox,193.04,203.2,28,,,Zu Anyanwu,0,,,,Orthodox,185.42,195.58,36,,,Red,f
4290,Anthony Rocco Martin,3,32.71428571,39.28571429,672.1428571,Orthodox,182.88,185.42,27,,,Olivier Aubin-Mercier,2,35.42857143,36.14285714,731.7142857,Southpaw,175.26,177.8,28,,,Blue,f
4289,Anthony Hamilton,-2,26.75,17.875,356.125,Orthodox,195.58,193.04,37,,,Daniel Spitz,-1,51,92,900,Orthodox,200.66,208.28,27,,,Blue,f
4288,Krzysztof Jotko,-1,34.625,19.5,757.25,Southpaw,185.42,195.58,28,,,Uriah Hall,-3,27.63636364,26.27272727,533.8181818,Orthodox,182.88,200.66,33,,,Blue,f
4287,Jason Saggo,-1,25.2,29.4,653.6,Orthodox,180.34,180.34,31,,,Gilbert Burns,-1,25.83333333,39.16666667,691.3333333,Orthodox,177.8,180.34,31,,,Blue,f
4286,Amanda Nunes,5,24.25,10.625,309.75,Orthodox,172.72,175.26,29,,,Valentina Shevchenko,2,40,36.75,967.25,Southpaw,165.1,167.64,29,,,Red,t
4285,Neil Magny,1,49,24.1875,727.3125,Orthodox,190.5,203.2,30,,,Rafael Dos Anjos,1,40.63636364,37.68181818,724.5909091,Southpaw,172.72,177.8,32,,,Blue,f
4284,Henry Cejudo,-2,50.16666667,35,778.1666667,Orthodox,162.56,162.56,30,,,Wilson Reis,-1,24.55555556,34.44444444,734,Southpaw,162.56,165.1,32,,,Red,f
4283,Ilir Latifi,-1,10.5,16.625,342.375,Orthodox,177.8,185.42,34,,,Tyson Pedro,2,13.5,7.5,248.5,Orthodox,190.5,200.66,25,,,Red,f
4282,Jeremy Stephens,-2,35.88,33.92,760.52,Orthodox,172.72,180.34,31,,,Gilbert Melendez,-3,48.4,45.4,922.6,Orthodox,175.26,185.42,35,,,Red,f
4281,Sara McMann,3,17.25,18.75,466.375,Orthodox,167.64,167.64,36,,,Ketlen Vieira,2,42,56,900,Orthodox,172.72,172.72,26,,,Blue,f
4280,Sarah Moras,-1,16.5,31,900,,170.18,170.18,29,,,Ashlee Evans-Smith,-1,51.75,38,716.25,Orthodox,172.72,170.18,30,,,Red,f
4279,Gavin Tucker,1,55,10,900,Southpaw,167.64,167.64,31,,,Rick Glenn,1,55,97,900,Southpaw,182.88,177.8,28,,,Blue,f
4278,Mitch Clarke,-2,23,29,609.6666667,Orthodox,177.8,185.42,31,,,Alex White,-1,41.8,33.2,703.2,Southpaw,182.88,180.34,28,,,Blue,f
4277,Luis Henrique,-1,17.5,23,642.25,Orthodox,187.96,187.96,24,,,Arjan Bhullar,0,,,,Orthodox,185.42,190.5,31,,,Blue,f
4276,Kajan Johnson,2,35.33333333,25,840.3333333,Orthodox,180.34,190.5,33,,,Adriano Martins,-1,14.5,13.66666667,466,Southpaw,177.8,182.88,34,,,Red,f
4275,Alexander Volkov,2,83.5,37.5,900,Orthodox,200.66,203.2,28,,,Stefan Struve,2,22.94444444,23.61111111,405.8333333,Orthodox,210.82,213.36,29,,,Red,f
4274,Siyar Bahadurzada,1,34,25,673.25,Orthodox,180.34,185.42,33,,,Rob Wilkinson,0,,,,Orthodox,190.5,203.2,25,,,Red,f
4273,Marion Reneau,-1,48.83333333,35.66666667,749.5,Orthodox,167.64,172.72,40,,,Talita Bernardo,0,,,,Orthodox,162.56,172.72,30,,,Red,f
4272,Leon Edwards,3,27.28571429,23.57142857,755.5714286,Southpaw,182.88,187.96,26,,,Bryan Barberena,1,62,48.16666667,700,Southpaw,182.88,182.88,28,,,Red,f
4271,Darren Till,1,35,44.66666667,732.3333333,Southpaw,182.88,187.96,24,,,Bojan Velickovic,1,34.25,34.5,894.25,Southpaw,182.88,193.04,28,,,Red,f
4270,Mairbek Taisumov,4,25.5,16.83333333,468.8333333,Orthodox,175.26,185.42,29,,,Felipe Silva,1,11,9,73,Orthodox,182.88,195.58,33,,,Red,f
4269,Michel Prazeres,4,34.5,34.25,800.25,Orthodox,167.64,170.18,36,,,Mads Burnell,0,,,,Orthodox,172.72,175.26,23,,,Red,f
4268,Rustam Khabilov,4,25.88888889,18.88888889,740.3333333,Orthodox,172.72,185.42,30,,,Desmond Green,1,57,41,900,Southpaw,177.8,185.42,27,,,Red,f
4267,Francimar Barroso,1,31.42857143,33.14285714,726.4285714,Orthodox,185.42,190.5,37,,,Aleksandar Rakic,0,,,,Orthodox,193.04,198.12,25,,,Blue,f
4266,Mike Santiago,0,,,,Orthodox,177.8,175.26,28,,,Zabit Magomedsharipov,0,,,,Orthodox,185.42,185.42,26,,,Blue,f
4265,Bojan Mihajlovic,-2,12.5,24.5,409.5,Orthodox,180.34,185.42,37,,,Abdul-Kerim Edilov,0,,,,Orthodox,187.96,198.12,25,,,Blue,f
4264,Thibault Gouti,-3,11,22.33333333,289.3333333,Orthodox,177.8,182.88,30,,,Andrew Holbrook,-1,14,16.25,463.75,Southpaw,180.34,177.8,31,,,Red,f
4263,Sergio Pettis,3,55.875,38.25,834.125,Orthodox,167.64,175.26,23,,,Brandon Moreno,3,28.66666667,15.33333333,529.6666667,Orthodox,170.18,177.8,23,,,Red,f
4262,Randa Markos,1,40.83333333,44,795.6666667,Orthodox,162.56,160.02,31,,,Alexa Grasso,-1,72.5,50,900,Orthodox,165.1,167.64,23,,,Blue,f
4261,Alan Jouban,-1,43.11111111,28.88888889,517.5555556,Southpaw,182.88,185.42,35,,,Niko Price,-1,14.5,26.5,435,Orthodox,182.88,193.04,27,,,Blue,f
4260,Martin Bravo,1,56,29,415,Southpaw,172.72,180.34,23,,,Humberto Bandenay,0,,,,Southpaw,180.34,,22,,,Blue,f
4259,Sam Alvey,-1,29.18181818,31.63636364,527,Southpaw,187.96,190.5,31,,,Rashad Evans,-3,28.38095238,31.61904762,779.1904762,Orthodox,182.88,190.5,37,,,Red,f
4258,Alejandro Perez,-1,37.2,26,526.6,Orthodox,167.64,170.18,27,,,Andre Soukhamthath,-1,46,56,900,Orthodox,175.26,177.8,28,,,Red,f
